bathrooms,bathroomsFull,bedrooms,fireplaceFeatures,fireplaces,garageSpaces,hasAttachedGarage,hasCarport,hasHeating,hasPetsAllowed,heating,homeType,id,latitude,laundryFeatures,livingArea,longitude,mortgageRates_arm5Rate,mortgageRates_fifteenYearFixedRate,mortgageRates_thirtyYearFixedRate,parkingFeatures,price,propertyTaxRate,schools,solarBuildFactor,solarClimateFactor,solarElectricityFactor,solarFactor,solarSunScore,specialListingConditions,streetAddress,taxAnnualAmount,taxAssessedValue,yearBuilt,zipcode
1.0,1.0,2.0,"['Dining Room', 'Wood Burning']",1.0,0.0,False,False,True,False,['Central'],SingleFamily,15149654,1925.0,"['In Garage', 'Sink']",1000.0,-122.39488983154295,2.752,2.7060000000000004,3.062,"['Enclosed', 'Garage Door Opener', 'Independent', 'On Site (Single Family Only)']",1295000,0.67,"[{'distance': 0.1, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.4, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.4, 'name': 'S.F. International High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=25018&state=CA', 'type': 'Public', 'size': 297, 'totalCount': 1, 'isAssigned': True}]",72.0,6.73,5.02,2.8,86.54,Standard,1324 20th St,17748.0,1426101.0,1925.0,94107
1.0,1.0,3.0,No information,0.0,0.0,False,False,True,False,['Wall Furnace'],SingleFamily,15164248,1913.0,['Inside Room'],1000.0,-122.41712188720705,2.752,2.7060000000000004,3.062,['No Garage'],1175000,0.67,"[{'distance': 0.3, 'name': 'Serra (Junipero) Elementary School', 'rating': 4, 'level': 'Elementary', 'studentsPerTeacher': 15, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06429&state=CA', 'type': 'Public', 'size': 286, 'totalCount': 1, 'isAssigned': True}, {'distance': 3.4, 'name': 'Hoover (Herbert) Middle School', 'rating': 7, 'level': 'Middle', 'studentsPerTeacher': 20, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06378&state=CA', 'type': 'Public', 'size': 971, 'totalCount': 1, 'isAssigned': True}, {'distance': 2, 'name': 'Asawa (Ruth) San Francisco School Of The Arts, A Public School.', 'rating': 9, 'level': 'High', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06339&state=CA', 'type': 'Public', 'size': 795, 'totalCount': 17, 'isAssigned': True}]",36.0,6.62,5.02,1.0,48.64,Standard,383 Crescent Ave,1252.0,34167.0,1913.0,94110
1.0,1.0,2.0,No information,0.0,0.0,False,False,True,True,['Wall Furnace'],Condo,2097597939,1961.0,['In Garage'],900.0,-122.50371551513672,2.177,2.161,2.6839999999999997,"['Assigned', 'Interior Access', 'Side by Side', 'On Site']",775000,0.67,"[{'distance': 0.4, 'name': 'Ulloa Elementary School', 'rating': 9, 'level': 'Elementary', 'studentsPerTeacher': 20, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06445&state=CA', 'type': 'Public', 'size': 528, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.1, 'name': 'Hoover (Herbert) Middle School', 'rating': 7, 'level': 'Middle', 'studentsPerTeacher': 20, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06378&state=CA', 'type': 'Public', 'size': 971, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.4, 'name': 'Lowell High School', 'rating': 10, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06397&state=CA', 'type': 'Public', 'size': 2774, 'totalCount': 1, 'isAssigned': True}]",80.0,6.53,5.02,0.88,92.42,Standard,2401 45th Ave APT 3,18066.461693548386,1436531.3676767678,1961.0,94116
2.0,2.0,3.0,['Wood Burning'],1.0,0.0,False,False,True,False,"['Central', 'Natural Gas']",SingleFamily,15196360,1931.0,No information,2228.0,-122.47645568847656,2.752,2.7060000000000004,3.062,"['Alley Access', 'No Garage', 'Uncovered Parking Spaces 2+', 'Tandem', 'On Site (Single Family Only)', 'Driveway']",1488000,0.67,"[{'distance': 0.6, 'name': 'Lakeshore Alternative Elementary School', 'rating': 4, 'level': 'Elementary', 'studentsPerTeacher': 17, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06388&state=CA', 'type': 'Public', 'size': 484, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.2, 'name': 'Denman (James) Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 16, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06358&state=CA', 'type': 'Public', 'size': 835, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Lowell High School', 'rating': 10, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06397&state=CA', 'type': 'Public', 'size': 2774, 'totalCount': 1, 'isAssigned': True}]",75.2,6.62,5.02,0.96,87.8,Successor Trustee Sale,401 Sloat Blvd,1487.0,115916.0,1931.0,94132
1.0,1.0,1.0,No information,0.0,0.0,False,False,True,False,['Central'],Condo,2075615127,1906.0,No information,900.0,-122.42111206054688,2.177,2.161,2.6839999999999997,['Other'],899000,0.67,"[{'distance': 0.3, 'name': 'Yick Wo Elementary School', 'rating': 9, 'level': 'Elementary', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '1-5', 'link': 'https://www.greatschools.org/school?id=06454&state=CA', 'type': 'Public', 'size': 239, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Francisco Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 15, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06367&state=CA', 'type': 'Public', 'size': 560, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.3, 'name': 'Galileo High School', 'rating': 8, 'level': 'High', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06369&state=CA', 'type': 'Public', 'size': 1816, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,91.64,Standard,2325 Larkin St #2327,18066.461693548386,1436531.3676767678,1906.0,94109
6.0,6.0,8.0,No information,0.0,0.0,False,False,True,False,"['Forced air', 'Radiant']",SingleFamily,15073354,1906.0,No information,10734.0,-122.43948364257812,2.752,2.7060000000000004,3.062,"['Garage - Attached', None]",25800000,0.67,"[{'distance': 0.3, 'name': 'Cobb (William L.) Elementary School', 'rating': 2, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06353&state=CA', 'type': 'Public', 'size': 152, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.4, 'name': 'Roosevelt Middle School', 'rating': 9, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06427&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.6, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,94.44,Standard,2698 Pacific Ave,200291.0,16646400.0,1906.0,94115
3.0,2.0,3.0,['Wood Burning'],2.0,0.0,False,False,True,False,"['Central', 'Zoned']",SingleFamily,15081469,1928.0,"['Ground Floor', 'In Garage']",3026.0,-122.44940948486328,2.752,2.7060000000000004,3.062,"['Garage Faces Front', 'Interior Access', 'Tandem']",5995000,0.67,"[{'distance': 1.4, 'name': 'Sutro Elementary School', 'rating': 8, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06439&state=CA', 'type': 'Public', 'size': 262, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'Roosevelt Middle School', 'rating': 9, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06427&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Wallenberg (Raoul) Traditional High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06449&state=CA', 'type': 'Public', 'size': 626, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.32,93.96,Standard,3311 Jackson St,64968.0,5355000.0,1928.0,94118
4.0,4.0,4.0,"['Family Room', 'Living Room']",2.0,0.0,True,False,True,False,['Central'],SingleFamily,15074781,1923.0,"['In Basement', 'Inside']",2750.0,-122.42784881591795,2.752,2.7060000000000004,3.062,"['Attached', 'Interior Access', 'Side By Side', 'Independent', 'On Site (Single Family Only)']",4275000,0.67,"[{'distance': 0.5, 'name': 'Sherman Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06432&state=CA', 'type': 'Public', 'size': 387, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.9, 'name': 'Marina Middle School', 'rating': 6, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06400&state=CA', 'type': 'Public', 'size': 790, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.7, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,91.64,Standard,2002 California St,49355.0,4059120.0,1923.0,94109
6.0,4.0,6.0,"['Gas Starter', 'Living Room']",1.0,0.0,True,False,True,False,['Hot Water'],SingleFamily,15081544,1922.0,No information,4260.0,-122.45455169677734,2.752,2.7060000000000004,3.062,"['Attached', 'Garage Door Opener', 'Interior Access', 'Side By Side', 'Tandem', 'On Site (Single Family Only)']",7995000,0.67,"[{'distance': 1.1, 'name': 'Sutro Elementary School', 'rating': 8, 'level': 'Elementary', 'studentsPerTeacher': 16, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06439&state=CA', 'type': 'Public', 'size': 262, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Roosevelt Middle School', 'rating': 9, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06427&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.8, 'name': 'Wallenberg (Raoul) Traditional High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06449&state=CA', 'type': 'Public', 'size': 626, 'totalCount': 1, 'isAssigned': True}]",79.2,6.62,5.02,2.32,93.16,Standard,3625 Jackson St,3725.0,249020.0,1922.0,94118
2.0,2.0,4.0,No information,0.0,0.0,False,False,True,False,['Central'],SingleFamily,15102096,1908.0,['Ground Floor'],0.0,-122.47369384765624,2.752,2.7060000000000004,3.062,"['Interior Access', 'Tandem', 'On Site (Single Family Only)']",1965000,0.67,"[{'distance': 0.2, 'name': 'Jefferson Elementary School', 'rating': 9, 'level': 'Elementary', 'studentsPerTeacher': 19, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06384&state=CA', 'type': 'Public', 'size': 490, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.7, 'name': 'Giannini (A.P.) Middle School', 'rating': 8, 'level': 'Middle', 'studentsPerTeacher': 20, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06372&state=CA', 'type': 'Public', 'size': 1188, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': 'Independence High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=11136&state=CA', 'type': 'Public', 'size': 186, 'totalCount': 1, 'isAssigned': True}]",8.0,6.62,5.02,0.88,20.52,Standard,1244 16th Ave,7253.0,539235.0,1908.0,94122
1.0,1.0,1.0,No information,0.0,0.0,False,False,False,True,No information,Condo,15127551,1965.0,No information,564.0,-122.43724060058594,2.177,2.161,2.6839999999999997,"['Side By Side', 'Independent', 'On Site', 'On Site - Mapped (Condo Only)']",695000,0.67,"[{'distance': 0.3, 'name': 'McKinley Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 18, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06407&state=CA', 'type': 'Public', 'size': 383, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': 'Everett Middle School', 'rating': 4, 'level': 'Middle', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06363&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.6, 'name': 'Mission High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 13, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06411&state=CA', 'type': 'Public', 'size': 1099, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,1.28,92.92,Standard,4096 17th St APT 301,8412.0,645966.0,1965.0,94114
2.0,1.0,3.0,['Brick'],2.0,0.0,True,False,True,True,"['Central', 'Gas']",Condo,15078129,0.0,['Laundry Closet'],1508.0,-122.43646240234376,2.752,2.7060000000000004,3.062,"['Attached', 'Enclosed', 'Garage Door Opener', 'Side by Side', 'On Site - Mapped (Condo Only)']",1349000,0.67,"[{'distance': 0.5, 'name': 'Muir (John) Elementary School', 'rating': 7, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06414&state=CA', 'type': 'Public', 'size': 225, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.8, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.2, 'name': 'Wells (Ida B.) High School', 'rating': 2, 'level': 'High', 'studentsPerTeacher': 9, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06452&state=CA', 'type': 'Public', 'size': 165, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,0.8,92.44,Standard,1495 Mcallister St,11325.0,872229.0,0.0,94115
2.0,2.0,2.0,['Wood Burning'],1.0,0.0,False,False,True,False,['Forced air'],SingleFamily,15111875,1940.0,['In Garage'],1916.0,-122.46737670898438,2.752,2.7060000000000004,3.062,['Garage - Attached'],1599900,0.67,"[{'distance': 0.7, 'name': 'Clarendon Alternative Elementary School', 'rating': 8, 'level': 'Elementary', 'studentsPerTeacher': 20, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06351&state=CA', 'type': 'Public', 'size': 555, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.2, 'name': 'Presidio Middle School', 'rating': 8, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06423&state=CA', 'type': 'Public', 'size': 1060, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Independence High School', 'rating': 3, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=11136&state=CA', 'type': 'Public', 'size': 186, 'totalCount': 1, 'isAssigned': True}]",8.0,6.62,5.02,0.88,20.52,Standard,1878 11th Ave,2736.0,158021.0,1940.0,94122
2.0,2.0,3.0,No information,0.0,0.0,False,False,False,True,No information,Condo,96043732,1926.0,No information,1761.0,-122.42689514160156,2.752,2.7060000000000004,3.062,"['Other', 'Tandem', 'On Site - Unassigned (Condo Only)']",1495000,0.67,"[{'distance': 0.7, 'name': 'Glen Park Elementary School', 'rating': 3, 'level': 'Elementary', 'studentsPerTeacher': 14, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06373&state=CA', 'type': 'Public', 'size': 363, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.7, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.2, 'name': 'City Arts And Tech High School', 'rating': 4, 'level': 'High', 'studentsPerTeacher': 20, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=13756&state=CA', 'type': 'Charter', 'size': 276, 'totalCount': 1, 'isAssigned': True}]",72.0,6.62,5.02,1.64,85.28,Standard,170 Fairmount St,18913.0,1512216.0,1926.0,94131
4.0,3.0,4.0,['Living Room'],1.0,0.0,False,False,True,False,['Central'],SingleFamily,15072462,1924.0,['Laundry Closet'],2930.0,-122.43873596191406,2.752,2.7060000000000004,3.062,"['Interior Access', 'Side By Side', 'Side by Side', 'On Site (Single Family Only)']",4500000,0.67,"[{'distance': 0.5, 'name': 'Cobb (William L.) Elementary School', 'rating': 2, 'level': 'Elementary', 'studentsPerTeacher': 12, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06353&state=CA', 'type': 'Public', 'size': 152, 'totalCount': 1, 'isAssigned': True}, {'distance': 1.5, 'name': 'Roosevelt Middle School', 'rating': 9, 'level': 'Middle', 'studentsPerTeacher': 18, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06427&state=CA', 'type': 'Public', 'size': 694, 'totalCount': 2, 'isAssigned': True}, {'distance': 0.8, 'name': 'Gateway High School', 'rating': 7, 'level': 'High', 'studentsPerTeacher': 12, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=06371&state=CA', 'type': 'Charter', 'size': 479, 'totalCount': 1, 'isAssigned': True}]",78.4,6.62,5.02,2.8,92.84,Standard,2401 Green St,39526.0,3232153.0,1924.0,94123
1.0,1.0,0.0,No information,0.0,0.0,False,False,False,True,No information,Condo,15147329,1991.0,No information,0.0,-122.40943145751952,2.207,2.04,2.702,['No Garage'],399000,0.67,"[{'distance': 1.4, 'name': 'Daniel Webster Elementary School', 'rating': 5, 'level': 'Elementary', 'studentsPerTeacher': 13, 'assigned': None, 'grades': 'K-5', 'link': 'https://www.greatschools.org/school?id=06451&state=CA', 'type': 'Public', 'size': 326, 'totalCount': 1, 'isAssigned': True}, {'distance': 2.3, 'name': 'Lick (James) Middle School', 'rating': 3, 'level': 'Middle', 'studentsPerTeacher': 17, 'assigned': None, 'grades': '6-8', 'link': 'https://www.greatschools.org/school?id=06392&state=CA', 'type': 'Public', 'size': 568, 'totalCount': 1, 'isAssigned': True}, {'distance': 0.5, 'name': ""Five Keys Charter (SF Sheriff'S) School"", 'rating': None, 'level': 'High', 'studentsPerTeacher': None, 'assigned': None, 'grades': '9-12', 'link': 'https://www.greatschools.org/school?id=12372&state=CA', 'type': 'Charter', 'size': 348, 'totalCount': 1, 'isAssigned': True}]",80.0,6.62,5.02,2.8,91.64,Standard,195 7th St APT 402,3508.0,219690.0,1991.0,94103
